num_of_agents,num_of_items,value_noise_ratio,beta,delta,algorithm,random_seed,utilitarian_value,egalitarian_value,max_envy,mean_envy,max_deficit,mean_deficit,num_with_top_1,num_with_top_2,num_with_top_3,runtime
20,4,0.8,0.5,{0.34},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.02914849999069702
20,4,0.8,0.5,{0.34},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.03190270000777673
20,4,0.8,0.5,{0.34},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.029263599994010292
20,4,0.8,0.5,{0.5},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.030857299992931075
20,4,0.8,0.5,{0.5},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.023598700005095452
20,4,0.8,0.5,{0.5},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.02302580000832677
20,4,0.8,0.5,{0.5},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.02153349999571219
20,4,0.8,0.5,{0.5},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.024597499999799766
20,4,0.8,0.5,{0.8},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.024661699993885122
20,4,0.8,0.5,{0.8},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.027907700001378544
20,4,0.8,0.5,{0.8},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.025993400005972944
20,4,0.8,0.5,{0.8},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.03705820000323001
20,4,0.8,0.5,{0.8},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.03649730001052376
20,4,0.8,0.5,{0.9},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.03322669999033678
20,4,0.8,0.5,{0.9},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.034747999990941025
20,4,0.8,0.5,{0.9},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.03718410000146832
20,4,0.8,0.5,{0.9},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.03318820000276901
20,4,0.8,0.5,{0.9},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.02496650000102818
20,4,0.8,3,{0.001},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.04663759999675676
20,4,0.8,3,{0.001},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.049465000003692694
20,4,0.8,3,{0.001},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.05635260000417475
20,4,0.8,3,{0.001},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.04763939999975264
20,4,0.8,3,{0.001},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.043432600010419264
20,4,0.8,3,{0.34},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.023732199988444336
20,4,0.8,3,{0.34},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.024869100001524203
20,4,0.8,3,{0.34},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.02730429999064654
20,4,0.8,3,{0.34},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.025475900009041652
20,4,0.8,3,{0.34},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.02496790001168847
20,4,0.8,3,{0.5},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.028248700007679872
20,4,0.8,3,{0.5},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.03616620000684634
20,4,0.8,3,{0.5},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.03000159999646712
20,4,0.8,3,{0.5},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.031354300008388236
20,4,0.8,3,{0.5},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.032976200003759004
20,4,0.8,3,{0.8},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.03372720000334084
20,4,0.8,3,{0.8},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.037274299989803694
20,4,0.8,3,{0.8},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.050658099993597716
20,4,0.8,3,{0.8},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.025799700000789016
20,4,0.8,3,{0.8},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.025550699996529147
20,4,0.8,3,{0.9},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.02722649999486748
20,4,0.8,3,{0.9},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.030199200002243742
20,4,0.8,3,{0.9},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.025553200001013465
20,4,0.8,3,{0.9},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.024750299999141134
20,4,0.8,3,{0.9},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.02448200000799261
20,4,0.8,5,{0.001},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.04867039999226108
20,4,0.8,5,{0.001},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.04335729999002069
20,4,0.8,5,{0.001},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.04637019999790937
20,4,0.8,5,{0.001},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.05815759999677539
20,4,0.8,5,{0.001},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.05717990000266582
20,4,0.8,5,{0.34},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.033484999992651865
20,4,0.8,5,{0.34},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.029923199996119365
20,4,0.8,5,{0.34},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.030652599991299212
20,4,0.8,5,{0.34},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.027406100009102374
20,4,0.8,5,{0.34},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.02336049999576062
20,4,0.8,5,{0.5},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.02392399999371264
20,4,0.8,5,{0.5},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.023508900005253963
20,4,0.8,5,{0.5},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.02280639999662526
20,4,0.8,5,{0.5},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.030699900002218783
20,4,0.8,5,{0.5},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.0340627000114182
20,4,0.8,5,{0.8},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.03999689999909606
20,4,0.8,5,{0.8},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.03831530000024941
20,4,0.8,5,{0.8},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.032745500007877126
20,4,0.8,5,{0.8},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.028718000001390465
20,4,0.8,5,{0.8},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.02780989999882877
20,4,0.8,5,{0.9},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.02468439999211114
20,4,0.8,5,{0.9},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.025535000007948838
20,4,0.8,5,{0.9},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.028247900001588278
20,4,0.8,5,{0.9},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.026176800005487166
20,4,0.8,5,{0.9},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.022896299997228198
20,4,1,0.001,{0.001},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.042830999998841435
20,4,1,0.001,{0.001},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.05023849999997765
20,4,1,0.001,{0.001},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.051685700003872626
20,4,1,0.001,{0.001},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.058983499999158084
20,4,1,0.001,{0.001},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.052828100000624545
20,4,1,0.001,{0.34},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.03177929999947082
20,4,1,0.001,{0.34},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.02278640000440646
20,4,1,0.001,{0.34},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.027929999996558763
20,4,1,0.001,{0.34},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.02807770000072196
20,4,1,0.001,{0.34},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.028499899999587797
20,4,1,0.001,{0.5},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.02527620000182651
20,4,1,0.001,{0.5},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.02802660000452306
20,4,1,0.001,{0.5},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.02680730000429321
20,4,1,0.001,{0.5},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.028035600000293925
20,4,1,0.001,{0.5},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.022874200003570877
20,4,1,0.001,{0.8},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.034057700002449565
20,4,1,0.001,{0.8},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.03349940000043716
20,4,1,0.001,{0.8},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.03913720000127796
20,4,1,0.001,{0.8},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.029470399997080676
20,4,1,0.001,{0.8},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.028616099996725097
20,4,1,0.001,{0.9},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.0365892999980133
20,4,1,0.001,{0.9},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.035718399987672456
20,4,1,0.001,{0.9},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.03367669999715872
20,4,1,0.001,{0.9},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.036213600003975444
20,4,1,0.001,{0.9},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.03008820000104606
20,4,1,0.1,{0.001},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.05337330000475049
20,4,1,0.1,{0.001},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.04857620000257157
20,4,1,0.1,{0.001},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.05271970000467263
20,4,1,0.1,{0.001},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.04813840000133496
20,4,1,0.1,{0.001},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.047185600007651374
20,4,1,0.1,{0.34},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.02335960000345949
20,4,1,0.1,{0.34},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.024369899998418987
20,4,1,0.1,{0.34},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.025835899999947287
20,4,1,0.1,{0.34},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.02596500000800006
20,4,1,0.1,{0.34},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.02715320000424981
20,4,1,0.1,{0.5},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.02554529999906663
20,4,1,0.1,{0.5},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.022892499997396953
20,4,1,0.1,{0.5},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.02736649999860674
20,4,1,0.1,{0.5},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.03397869999753311
20,4,1,0.1,{0.5},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.027951199997914955
20,4,1,0.1,{0.8},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.025458899996010587
20,4,1,0.1,{0.8},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.03401350000058301
20,4,1,0.1,{0.8},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.03628210000169929
20,4,1,0.1,{0.8},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.03557659999933094
20,4,1,0.1,{0.8},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.02959599999303464
20,4,1,0.1,{0.9},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.026026899999123998
20,4,1,0.1,{0.9},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.024467299997922964
20,4,1,0.1,{0.9},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.024508799993782304
20,4,1,0.1,{0.9},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.03877739999734331
20,4,1,0.1,{0.9},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.029427200002828613
20,4,1,0.3,{0.001},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.04534029999922495
20,4,1,0.3,{0.001},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.05433259998972062
20,4,1,0.3,{0.001},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.05228849999548402
20,4,1,0.3,{0.001},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.0498607999907108
20,4,1,0.3,{0.001},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.04479149999679066
20,4,1,0.3,{0.34},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.030278399994131178
20,4,1,0.3,{0.34},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.028177800006233156
20,4,1,0.3,{0.34},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.03431800000544172
20,4,1,0.3,{0.34},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.03146809998725075
20,4,1,0.3,{0.34},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.030353399997693487
20,4,1,0.3,{0.5},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.025643100001616403
20,4,1,0.3,{0.5},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.02869490000011865
20,4,1,0.3,{0.5},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.023129799999878742
20,4,1,0.3,{0.5},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.02487610001116991
20,4,1,0.3,{0.5},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.03214749999460764
20,4,1,0.3,{0.8},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.03393360000336543
20,4,1,0.3,{0.8},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.02971129999787081
20,4,1,0.3,{0.8},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.036181400006171316
20,4,1,0.3,{0.8},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.04070759999740403
20,4,1,0.3,{0.8},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.02559780000592582
20,4,1,0.3,{0.9},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.02437850000569597
20,4,1,0.3,{0.9},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.02586749999318272
20,4,1,0.3,{0.9},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.03203899999789428
20,4,1,0.3,{0.9},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.030383700010133907
20,4,1,0.3,{0.9},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.03163289999065455
20,4,1,0.5,{0.001},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.04676369999651797
20,4,1,0.5,{0.001},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.04956579999998212
20,4,1,0.5,{0.001},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.041750199990929104
20,4,1,0.5,{0.001},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.0530886000051396
20,4,1,0.5,{0.001},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.05204809999850113
20,4,1,0.5,{0.34},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.026744799994048662
20,4,1,0.5,{0.34},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.025550899998052046
20,4,1,0.5,{0.34},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.024812699994072318
20,4,1,0.5,{0.34},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.026631199987605214
20,4,1,0.5,{0.34},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.02520109999750275
20,4,1,0.5,{0.5},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.03573629999300465
20,4,1,0.5,{0.5},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.038885499991010875
20,4,1,0.5,{0.5},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.03324270001030527
20,4,1,0.5,{0.5},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.0308328000101028
20,4,1,0.5,{0.5},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.02597639999294188
20,4,1,0.5,{0.8},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.02364800000214018
20,4,1,0.5,{0.8},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.040621799998916686
20,4,1,0.5,{0.8},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.03996809999807738
20,4,1,0.5,{0.8},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.03751209999609273
20,4,1,0.5,{0.8},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.03568069999164436
20,4,1,0.5,{0.9},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.02837070000532549
20,4,1,0.5,{0.9},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.024139500004821457
20,4,1,0.5,{0.9},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.028593100010766648
20,4,1,0.5,{0.9},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.03369379999639932
20,4,1,0.5,{0.9},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.028730099991662428
20,4,1,3,{0.001},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.04433000000426546
20,4,1,3,{0.001},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.04967039999610279
20,4,1,3,{0.001},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.05046690000745002
20,4,1,3,{0.001},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.04334540000127163
20,4,1,3,{0.001},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.04782110000087414
20,4,1,3,{0.34},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.028276099998038262
20,4,1,3,{0.34},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.03458160000445787
20,4,1,3,{0.34},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.03285669999604579
20,4,1,3,{0.34},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.03637940000044182
20,4,1,3,{0.34},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.02861490000213962
20,4,1,3,{0.5},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.026420300011523068
20,4,1,3,{0.5},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.02780529999290593
20,4,1,3,{0.5},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.02587189999758266
20,4,1,3,{0.5},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.028066700004274026
20,4,1,3,{0.5},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.029006500000832602
20,4,1,3,{0.8},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.033784999992349185
20,4,1,3,{0.8},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.04725829999370035
20,4,1,3,{0.8},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.03934519999893382
20,4,1,3,{0.8},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.028886900006909855
20,4,1,3,{0.8},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.023469899999327026
20,4,1,3,{0.9},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.028326100000413135
20,4,1,3,{0.9},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.031047299999045208
20,4,1,3,{0.9},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.02543629999854602
20,4,1,3,{0.9},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.022167300005094148
20,4,1,3,{0.9},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.024694699997780845
20,4,1,5,{0.001},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.04528410000784788
20,4,1,5,{0.001},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.049598300000070594
20,4,1,5,{0.001},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.04486219999671448
20,4,1,5,{0.001},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.04527050000615418
20,4,1,5,{0.001},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.048555000001215376
20,4,1,5,{0.34},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.02797780001128558
20,4,1,5,{0.34},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.022404700008337386
20,4,1,5,{0.34},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.027007999990019016
20,4,1,5,{0.34},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.026734200000646524
20,4,1,5,{0.34},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.025821100003668107
20,4,1,5,{0.5},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.028668700004345737
20,4,1,5,{0.5},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.029619900000398047
20,4,1,5,{0.5},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.02533709999988787
20,4,1,5,{0.5},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.0252182999975048
20,4,1,5,{0.5},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.025637900005676784
20,4,1,5,{0.8},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.024946499994257465
20,4,1,5,{0.8},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.03075229999376461
20,4,1,5,{0.8},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.02926909999223426
20,4,1,5,{0.8},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.033085499992012046
20,4,1,5,{0.8},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.04279120000137482
20,4,1,5,{0.9},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.036765199998626485
20,4,1,5,{0.9},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.029329900004086085
20,4,1,5,{0.9},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.029174700001021847
20,4,1,5,{0.9},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.02930890000425279
20,4,1,5,{0.9},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,20,20,20,0.028381700001773424
20,8,0,0.001,{0.001},tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,20,20,20,0.6808791000075871
20,8,0,0.001,{0.001},tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,20,20,20,0.56530250000651
20,8,0,0.001,{0.001},tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,20,20,20,0.5528236000100151
20,8,0,0.001,{0.001},tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,20,20,20,0.6796687000023667
20,8,0,0.001,{0.001},tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,20,20,20,0.5519420000055106
20,8,0,0.001,{0.34},tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,20,20,20,0.1286608999944292
20,8,0,0.001,{0.34},tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,20,20,20,0.1226098000042839
20,8,0,0.001,{0.34},tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,20,20,20,0.12854109999898355
20,8,0,0.001,{0.34},tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,20,20,20,0.15656859999580774
20,8,0,0.001,{0.34},tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,20,20,20,0.19971689999511
20,8,0,0.001,{0.5},tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,20,20,20,0.12828809999336954
20,8,0,0.001,{0.5},tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,20,20,20,0.12235580000560731
20,8,0,0.001,{0.5},tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,20,20,20,0.14290240000991616
20,8,0,0.001,{0.5},tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,20,20,20,0.12783979999949224
